ranking,waku,umaban,bamei,bamei_url,sexage,handicap,jockey,jockey_url,racetime,difference,popular,odds,furlong3,corner_rank,stable,trainer,trainer_url,weight,weight_change,race_id
6,2,3,アンサングヒーロー,https://db.netkeiba.com/horse/2019104377,牡2,55.0,横山武,https://db.netkeiba.com/jockey/01170/,1:28.3,6,3,4.7,39.3,,美浦,水野,https://db.netkeiba.com/trainer/01094/,480,+6,202105040801
7,2,2,ビレッジシングル,https://db.netkeiba.com/horse/2019103347,牡2,55.0,丸山,https://db.netkeiba.com/jockey/01127/,1:28.5,1.1/4,4,8.5,39.2,,美浦,土田,https://db.netkeiba.com/trainer/00417/,468,+2,202105040801
8,4,6,ネルガル,https://db.netkeiba.com/horse/2019100328,牡2,55.0,武士沢,https://db.netkeiba.com/jockey/01029/,1:28.9,2.1/2,7,41.3,39.4,,美浦,古賀史,https://db.netkeiba.com/trainer/00392/,476,+6,202105040801
9,7,13,クラウンシューター,https://db.netkeiba.com/horse/2019103332,牡2,55.0,武藤,https://db.netkeiba.com/jockey/01169/,1:29.2,1.3/4,8,46.3,40.4,,美浦,武藤,https://db.netkeiba.com/trainer/01064/,484,+4,202105040801
10,6,10,ハロサン,https://db.netkeiba.com/horse/2019101120,牡2,53.0,△山田,https://db.netkeiba.com/jockey/01173/,1:29.3,クビ,15,638.7,39.1,,美浦,本間,https://db.netkeiba.com/trainer/01056/,466,+4,202105040801
11,5,9,ロサロッサーナ,https://db.netkeiba.com/horse/2019103137,牝2,51.0,▲永野,https://db.netkeiba.com/jockey/01188/,1:29.5,1.1/4,6,27.2,40.8,,美浦,伊藤圭,https://db.netkeiba.com/trainer/01023/,502,+10,202105040801
12,7,12,ブレットプルーフ,https://db.netkeiba.com/horse/2019105912,牡2,55.0,内田博,https://db.netkeiba.com/jockey/00422/,1:30.0,3,10,66.7,39.6,,美浦,松山,https://db.netkeiba.com/trainer/01100/,508,+6,202105040801
13,6,11,オッカナイ,https://db.netkeiba.com/horse/2019102755,牝2,54.0,吉田豊,https://db.netkeiba.com/jockey/00733/,1:30.1,3/4,13,300.7,40.4,,美浦,深山,https://db.netkeiba.com/trainer/01174/,432,-12,202105040801
14,5,8,ウルアテソーロ,https://db.netkeiba.com/horse/2019102382,牝2,54.0,鮫島駿,https://db.netkeiba.com/jockey/01157/,1:30.4,1.1/2,12,223.5,40.6,,美浦,和田雄,https://db.netkeiba.com/trainer/01143/,454,+2,202105040801
15,1,1,ミカンダイフク,https://db.netkeiba.com/horse/2019103771,牝2,54.0,岩部,https://db.netkeiba.com/jockey/00726/,1:31.4,6,14,397.9,41.6,,美浦,萱野,https://db.netkeiba.com/trainer/01024/,434,+12,202105040801
1,2,2,ワールドコネクター,https://db.netkeiba.com/horse/2019110123,牡2,55.0,ルメー,https://db.netkeiba.com/jockey/05339/,1:36.1,,2,3.1,34.4,,美浦,藤沢和,https://db.netkeiba.com/trainer/00386/,542,-4,202105040802
1,4,4,ビヨンドザタイム,https://db.netkeiba.com/horse/2019100677,牡2,55.0,Ｍデム,https://db.netkeiba.com/jockey/05212/,1:36.1,,5,10.6,33.8,,美浦,金成,https://db.netkeiba.com/trainer/01132/,452,+6,202105040802
3,8,11,バラジ,https://db.netkeiba.com/horse/2019106698,牡2,55.0,三浦,https://db.netkeiba.com/jockey/01122/,1:36.1,クビ,4,8.0,34.1,,美浦,鹿戸,https://db.netkeiba.com/trainer/01097/,494,+6,202105040802
4,5,5,ハレマチ,https://db.netkeiba.com/horse/2019102956,牝2,54.0,大野,https://db.netkeiba.com/jockey/01096/,1:36.3,1.1/4,7,25.1,33.6,,美浦,小手川,https://db.netkeiba.com/trainer/01171/,476,-2,202105040802
5,7,9,バトルクライ,https://db.netkeiba.com/horse/2019103879,牡2,55.0,戸崎圭,https://db.netkeiba.com/jockey/05386/,1:36.4,1/2,3,6.0,34.2,,美浦,高木,https://db.netkeiba.com/trainer/01088/,482,+4,202105040802
6,7,8,ナックフローラ,https://db.netkeiba.com/horse/2019104638,牝2,54.0,木幡巧,https://db.netkeiba.com/jockey/01162/,1:36.4,ハナ,8,55.5,34.2,,美浦,杉浦,https://db.netkeiba.com/trainer/01008/,464,-6,202105040802
7,6,7,トリグラフ,https://db.netkeiba.com/horse/2019103410,牡2,52.0,▲永野,https://db.netkeiba.com/jockey/01188/,1:36.5,1/2,10,185.3,34.1,,美浦,松山,https://db.netkeiba.com/trainer/01100/,436,+10,202105040802
8,8,10,ロムレーン,https://db.netkeiba.com/horse/2019105231,牡2,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:36.5,クビ,1,2.9,34.0,,美浦,堀,https://db.netkeiba.com/trainer/01070/,484,0,202105040802
9,6,6,スピードソルジャー,https://db.netkeiba.com/horse/2019104959,牡2,55.0,福永,https://db.netkeiba.com/jockey/01014/,1:36.5,アタマ,6,11.5,34.3,,美浦,小笠,https://db.netkeiba.com/trainer/01076/,492,0,202105040802
10,1,1,シウラグランデ,https://db.netkeiba.com/horse/2019105797,牝2,54.0,柴田大,https://db.netkeiba.com/jockey/01009/,1:36.6,クビ,11,374.6,34.6,,美浦,大和田,https://db.netkeiba.com/trainer/01124/,452,0,202105040802
11,3,3,ネネ,https://db.netkeiba.com/horse/2019101214,牝2,54.0,鮫島駿,https://db.netkeiba.com/jockey/01157/,1:36.6,クビ,9,157.4,34.7,,美浦,尾形,https://db.netkeiba.com/trainer/01141/,442,+2,202105040802
1,3,3,ニシノムネヲウツ,https://db.netkeiba.com/horse/2019103096,牡2,55.0,内田博,https://db.netkeiba.com/jockey/00422/,2:03.0,,4,6.6,34.6,,美浦,上原,https://db.netkeiba.com/trainer/00423/,498,+8,202105040803
2,5,5,スリーエクスプレス,https://db.netkeiba.com/horse/2019105979,牡2,55.0,三浦,https://db.netkeiba.com/jockey/01122/,2:03.1,1,2,4.8,34.3,,美浦,伊藤圭,https://db.netkeiba.com/trainer/01023/,484,0,202105040803
3,1,1,ハリウッドフェーム,https://db.netkeiba.com/horse/2019103364,牡2,55.0,ルメー,https://db.netkeiba.com/jockey/05339/,2:03.3,1,1,2.3,34.6,,美浦,栗田,https://db.netkeiba.com/trainer/01127/,526,+2,202105040803
4,7,10,チャレンジャー,https://db.netkeiba.com/horse/2019105233,牡2,55.0,横山武,https://db.netkeiba.com/jockey/01170/,2:03.3,アタマ,7,36.7,34.8,,美浦,中川,https://db.netkeiba.com/trainer/01081/,506,+4,202105040803
5,6,8,シャノワール,https://db.netkeiba.com/horse/2019100754,牝2,54.0,柴田大,https://db.netkeiba.com/jockey/01009/,2:03.6,1.3/4,3,6.6,34.6,,美浦,小手川,https://db.netkeiba.com/trainer/01171/,414,+4,202105040803
6,7,9,シーグラス,https://db.netkeiba.com/horse/2019100796,牝2,54.0,戸崎圭,https://db.netkeiba.com/jockey/05386/,2:03.6,1/2,8,48.8,33.7,,美浦,武藤,https://db.netkeiba.com/trainer/01064/,430,0,202105040803
7,8,11,ラスティンボーイ,https://db.netkeiba.com/horse/2019106919,牡2,55.0,木幡巧,https://db.netkeiba.com/jockey/01162/,2:03.7,1/2,11,303.8,34.2,,美浦,勢司,https://db.netkeiba.com/trainer/01047/,440,+2,202105040803
8,5,6,フィレンツェ,https://db.netkeiba.com/horse/2019106742,牡2,55.0,田辺,https://db.netkeiba.com/jockey/01075/,2:03.9,1,5,11.7,34.4,,美浦,加藤士,https://db.netkeiba.com/trainer/01169/,450,0,202105040803
9,8,12,アグラダーブレ,https://db.netkeiba.com/horse/2019101415,牝2,54.0,福永,https://db.netkeiba.com/jockey/01014/,2:03.9,クビ,6,12.9,34.6,,栗東,寺島,https://db.netkeiba.com/trainer/01158/,440,0,202105040803
10,4,4,ベアビリーブ,https://db.netkeiba.com/horse/2019104615,牝2,51.0,▲永野,https://db.netkeiba.com/jockey/01188/,2:03.9,ハナ,10,53.4,35.0,,美浦,杉浦,https://db.netkeiba.com/trainer/01008/,454,+6,202105040803
11,6,7,ニシノカケハシ,https://db.netkeiba.com/horse/2019101381,牝2,54.0,武藤,https://db.netkeiba.com/jockey/01169/,2:03.9,ハナ,12,451.4,34.9,,美浦,松山,https://db.netkeiba.com/trainer/01100/,460,+4,202105040803
12,2,2,シャインフォール,https://db.netkeiba.com/horse/2019101359,牡2,55.0,横山和,https://db.netkeiba.com/jockey/01140/,2:04.7,5,9,49.7,35.4,,美浦,小野,https://db.netkeiba.com/trainer/01125/,476,+4,202105040803
1,5,10,ペイシャエス,https://db.netkeiba.com/horse/2019104245,牡2,55.0,丸山,https://db.netkeiba.com/jockey/01127/,1:39.9,,3,13.0,37.2,,美浦,小西,https://db.netkeiba.com/trainer/00405/,488,0,202105040804
2,3,5,アーサーテソーロ,https://db.netkeiba.com/horse/2019106581,牡2,55.0,鮫島駿,https://db.netkeiba.com/jockey/01157/,1:40.2,1.1/2,2,4.6,37.6,,美浦,栗田,https://db.netkeiba.com/trainer/01127/,512,0,202105040804
3,8,16,ソウテン,https://db.netkeiba.com/horse/2019105459,牡2,55.0,横山武,https://db.netkeiba.com/jockey/01170/,1:40.8,3.1/2,1,1.8,37.9,,美浦,加藤征,https://db.netkeiba.com/trainer/01059/,500,0,202105040804
4,4,8,スクナ,https://db.netkeiba.com/horse/2019105722,牡2,55.0,吉田豊,https://db.netkeiba.com/jockey/00733/,1:40.8,クビ,4,13.4,37.9,,美浦,古賀史,https://db.netkeiba.com/trainer/00392/,472,0,202105040804
5,1,2,アプサラー,https://db.netkeiba.com/horse/2019100679,牝2,54.0,武藤,https://db.netkeiba.com/jockey/01169/,1:41.5,4,8,39.6,38.4,,美浦,田島,https://db.netkeiba.com/trainer/01112/,434,0,202105040804
6,8,15,ビタースマイル,https://db.netkeiba.com/horse/2019106071,牝2,54.0,石川,https://db.netkeiba.com/jockey/01150/,1:41.6,1/2,7,21.5,38.8,,美浦,相沢,https://db.netkeiba.com/trainer/01020/,452,0,202105040804
7,6,11,ニシノコチ,https://db.netkeiba.com/horse/2019103949,牝2,54.0,戸崎圭,https://db.netkeiba.com/jockey/05386/,1:41.8,3/4,5,15.8,37.5,,美浦,和田勇,https://db.netkeiba.com/trainer/01165/,474,0,202105040804
8,6,12,ヤマタケコーチャン,https://db.netkeiba.com/horse/2019102153,牡2,55.0,岩部,https://db.netkeiba.com/jockey/00726/,1:41.9,1/2,11,85.6,38.8,,美浦,萱野,https://db.netkeiba.com/trainer/01024/,444,0,202105040804
9,4,7,フジシュウセツ,https://db.netkeiba.com/horse/2019105866,牡2,55.0,内田博,https://db.netkeiba.com/jockey/00422/,1:42.2,2,6,16.6,38.7,,美浦,岩戸,https://db.netkeiba.com/trainer/01051/,516,0,202105040804
10,2,3,ウォークル,https://db.netkeiba.com/horse/2019101395,牝2,54.0,中井,https://db.netkeiba.com/jockey/01141/,1:42.3,1/2,15,217.4,39.6,,美浦,大和田,https://db.netkeiba.com/trainer/01124/,424,0,202105040804
11,1,1,グランドクォーツ,https://db.netkeiba.com/horse/2019104173,牡2,55.0,田辺,https://db.netkeiba.com/jockey/01075/,1:42.7,2.1/2,9,51.7,39.2,,美浦,根本,https://db.netkeiba.com/trainer/01029/,438,0,202105040804
12,3,6,キタノデイジョブ,https://db.netkeiba.com/horse/2019103299,牡2,53.0,△山田,https://db.netkeiba.com/jockey/01173/,1:43.6,5,10,56.7,38.6,,美浦,松永康,https://db.netkeiba.com/trainer/01093/,488,0,202105040804
13,5,9,ガイフウカイセイ,https://db.netkeiba.com/horse/2019102649,牡2,55.0,柴田大,https://db.netkeiba.com/jockey/01009/,1:44.0,2,13,109.7,40.9,,美浦,武藤,https://db.netkeiba.com/trainer/01064/,500,0,202105040804
14,2,4,メダツヤツ,https://db.netkeiba.com/horse/2019106144,牡2,55.0,野中,https://db.netkeiba.com/jockey/01158/,1:44.0,クビ,12,96.3,40.7,,美浦,小西,https://db.netkeiba.com/trainer/00405/,460,0,202105040804
15,7,14,アクアスパーダ,https://db.netkeiba.com/horse/2019100227,牡2,55.0,大野,https://db.netkeiba.com/jockey/01096/,1:44.3,1.3/4,14,144.7,39.9,,美浦,松山,https://db.netkeiba.com/trainer/01100/,496,0,202105040804
1,3,3,ティズグロリアス,https://db.netkeiba.com/horse/2019105776,牝2,54.0,ルメー,https://db.netkeiba.com/jockey/05339/,1:53.2,,2,5.2,34.2,,美浦,岩戸,https://db.netkeiba.com/trainer/01051/,414,0,202105040805
2,5,5,サトノレギオン,https://db.netkeiba.com/horse/2019104046,牡2,55.0,横山武,https://db.netkeiba.com/jockey/01170/,1:53.2,ハナ,5,10.9,34.0,,美浦,萩原,https://db.netkeiba.com/trainer/01017/,498,0,202105040805
3,6,6,ジャスパージェット,https://db.netkeiba.com/horse/2019106854,牡2,55.0,Ｍデム,https://db.netkeiba.com/jockey/05212/,1:53.2,クビ,4,7.5,33.9,,栗東,森,https://db.netkeiba.com/trainer/00427/,488,0,202105040805
4,4,4,ルージュリナージュ,https://db.netkeiba.com/horse/2019103973,牝2,54.0,戸崎圭,https://db.netkeiba.com/jockey/05386/,1:53.3,1/2,7,34.6,33.9,,美浦,宗像,https://db.netkeiba.com/trainer/00420/,436,0,202105040805
5,6,7,アスクヴィヴァユー,https://db.netkeiba.com/horse/2019106357,牡2,55.0,福永,https://db.netkeiba.com/jockey/01014/,1:53.5,1,1,2.2,33.9,,栗東,藤原英,https://db.netkeiba.com/trainer/01055/,498,0,202105040805
6,2,2,アレグロモデラート,https://db.netkeiba.com/horse/2019100693,牝2,54.0,松山,https://db.netkeiba.com/jockey/01126/,1:53.5,ハナ,3,5.2,34.4,,美浦,武井,https://db.netkeiba.com/trainer/01147/,466,0,202105040805
7,7,9,アケルナルスター,https://db.netkeiba.com/horse/2019105792,牡2,55.0,柴田大,https://db.netkeiba.com/jockey/01009/,1:53.5,アタマ,10,167.6,33.7,,美浦,清水英,https://db.netkeiba.com/trainer/01080/,448,0,202105040805
8,8,11,カガギムレット,https://db.netkeiba.com/horse/2019106460,牡2,52.0,▲永野,https://db.netkeiba.com/jockey/01188/,1:53.9,2.1/2,9,118.4,35.2,,美浦,萱野,https://db.netkeiba.com/trainer/01024/,420,0,202105040805
9,8,10,ダノンアリエス,https://db.netkeiba.com/horse/2019105648,牡2,55.0,川田,https://db.netkeiba.com/jockey/01088/,1:54.1,1.1/4,6,12.6,35.2,,美浦,尾関,https://db.netkeiba.com/trainer/01103/,480,0,202105040805
10,7,8,ヴィルトブローム,https://db.netkeiba.com/horse/2019103043,牝2,54.0,吉田豊,https://db.netkeiba.com/jockey/00733/,1:54.5,2.1/2,11,249.2,35.0,,美浦,高橋文,https://db.netkeiba.com/trainer/01134/,458,0,202105040805
11,1,1,エリーリング,https://db.netkeiba.com/horse/2019101813,牝2,54.0,内田博,https://db.netkeiba.com/jockey/00422/,1:54.8,1.1/2,8,92.1,35.1,,美浦,武市,https://db.netkeiba.com/trainer/01089/,476,0,202105040805
1,8,17,イズンシーラブリー,https://db.netkeiba.com/horse/2018104765,牝3,53.0,横山武,https://db.netkeiba.com/jockey/01170/,1:33.4,,4,6.5,33.7,,美浦,加藤征,https://db.netkeiba.com/trainer/01059/,428,-8,202105040806
2,6,12,ウインシャーロット,https://db.netkeiba.com/horse/2018101646,牝3,53.0,石川,https://db.netkeiba.com/jockey/01150/,1:33.5,3/4,8,17.0,34.2,,美浦,和田郎,https://db.netkeiba.com/trainer/01114/,496,+8,202105040806
3,1,2,レーヴドゥラプレリ,https://db.netkeiba.com/horse/2018105373,牝3,53.0,福永,https://db.netkeiba.com/jockey/01014/,1:33.6,クビ,1,4.0,34.5,,美浦,宮田,https://db.netkeiba.com/trainer/01175/,460,-4,202105040806
4,3,6,ヴィアルークス,https://db.netkeiba.com/horse/2018106815,牡3,55.0,川田,https://db.netkeiba.com/jockey/01088/,1:33.6,クビ,2,5.1,34.8,,栗東,藤原英,https://db.netkeiba.com/trainer/01055/,494,-8,202105040806
5,1,1,エンジェルサークル,https://db.netkeiba.com/horse/2017104824,牝4,55.0,田辺,https://db.netkeiba.com/jockey/01075/,1:33.7,3/4,13,64.4,34.2,,美浦,中川,https://db.netkeiba.com/trainer/01081/,448,+4,202105040806
6,4,8,エンブレムコード,https://db.netkeiba.com/horse/2018104561,牝3,50.0,▲永野,https://db.netkeiba.com/jockey/01188/,1:33.8,アタマ,5,8.9,34.8,,美浦,尾関,https://db.netkeiba.com/trainer/01103/,466,+8,202105040806
7,8,15,スーパーホープ,https://db.netkeiba.com/horse/2018104603,牡3,55.0,藤岡佑,https://db.netkeiba.com/jockey/01093/,1:33.8,クビ,3,5.9,34.6,,栗東,藤岡,https://db.netkeiba.com/trainer/01062/,520,+10,202105040806
8,5,9,ラッシュアップ,https://db.netkeiba.com/horse/2017104849,牡4,57.0,横山和,https://db.netkeiba.com/jockey/01140/,1:34.0,1.1/4,11,39.9,33.9,,美浦,金成,https://db.netkeiba.com/trainer/01132/,542,0,202105040806
9,6,11,コウソクカレン,https://db.netkeiba.com/horse/2018104971,牝3,53.0,武藤,https://db.netkeiba.com/jockey/01169/,1:34.0,アタマ,17,158.1,34.5,,美浦,中舘,https://db.netkeiba.com/trainer/01153/,492,-2,202105040806
10,3,5,カナロアガール,https://db.netkeiba.com/horse/2016103909,牝5,55.0,三浦,https://db.netkeiba.com/jockey/01122/,1:34.1,1/2,15,99.1,34.3,,美浦,田村,https://db.netkeiba.com/trainer/01027/,494,-4,202105040806
11,7,14,ゾディアックサイン,https://db.netkeiba.com/horse/2018105370,セ3,55.0,ルメー,https://db.netkeiba.com/jockey/05339/,1:34.2,3/4,7,15.0,35.1,,美浦,萩原,https://db.netkeiba.com/trainer/01017/,478,-2,202105040806
12,4,7,スウィートブルーム,https://db.netkeiba.com/horse/2018102131,牝3,53.0,柴田大,https://db.netkeiba.com/jockey/01009/,1:34.2,アタマ,10,34.7,34.9,,美浦,和田雄,https://db.netkeiba.com/trainer/01143/,434,0,202105040806
13,8,16,カンパーニャ,https://db.netkeiba.com/horse/2016103099,牡5,57.0,Ｍデム,https://db.netkeiba.com/jockey/05212/,1:34.5,1.3/4,6,12.3,34.4,,美浦,畠山,https://db.netkeiba.com/trainer/01048/,466,+10,202105040806
14,5,10,ビジューブリランテ,https://db.netkeiba.com/horse/2018105199,牡3,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:34.7,3/4,9,23.3,36.2,,美浦,武井,https://db.netkeiba.com/trainer/01147/,488,-4,202105040806
15,7,13,アオイカツマ,https://db.netkeiba.com/horse/2018103916,牡3,55.0,戸崎圭,https://db.netkeiba.com/jockey/05386/,1:34.8,1/2,12,43.0,35.8,,美浦,古賀慎,https://db.netkeiba.com/trainer/01079/,476,+6,202105040806
16,2,4,フィリアーノ,https://db.netkeiba.com/horse/2016104818,牡5,57.0,鮫島駿,https://db.netkeiba.com/jockey/01157/,1:34.8,クビ,14,73.1,35.9,,美浦,小笠,https://db.netkeiba.com/trainer/01076/,470,-4,202105040806
17,2,3,テンシノエア,https://db.netkeiba.com/horse/2018100891,牝3,53.0,池添,https://db.netkeiba.com/jockey/01032/,1:35.1,2,16,155.2,36.6,,栗東,小林,https://db.netkeiba.com/trainer/01185/,436,-4,202105040806
1,6,8,エコロファルコン,https://db.netkeiba.com/horse/2018104491,牡3,55.0,松山,https://db.netkeiba.com/jockey/01126/,1:37.9,,2,3.6,36.9,,美浦,矢野,https://db.netkeiba.com/trainer/01108/,498,+8,202105040807
2,4,4,ボマイェ,https://db.netkeiba.com/horse/2016103123,牡5,57.0,福永,https://db.netkeiba.com/jockey/01014/,1:37.9,クビ,4,7.4,36.8,,栗東,清水久,https://db.netkeiba.com/trainer/01110/,528,-12,202105040807
3,1,1,オブデュモンド,https://db.netkeiba.com/horse/2018102202,牡3,55.0,ルメー,https://db.netkeiba.com/jockey/05339/,1:38.6,4,3,5.0,37.4,,美浦,藤沢和,https://db.netkeiba.com/trainer/00386/,514,+2,202105040807
4,6,9,ギャリエノワール,https://db.netkeiba.com/horse/2018105436,牡3,55.0,横山武,https://db.netkeiba.com/jockey/01170/,1:39.0,2.1/2,1,2.3,37.4,,美浦,萩原,https://db.netkeiba.com/trainer/01017/,496,-10,202105040807
5,8,13,スズノイナズマ,https://db.netkeiba.com/horse/2018102811,牡3,55.0,内田博,https://db.netkeiba.com/jockey/00422/,1:39.0,ハナ,8,59.9,37.8,,美浦,深山,https://db.netkeiba.com/trainer/01174/,478,+2,202105040807
6,5,7,ドーファン,https://db.netkeiba.com/horse/2015104805,セ6,57.0,岩田康,https://db.netkeiba.com/jockey/05203/,1:39.1,1/2,9,67.6,36.5,,美浦,中川,https://db.netkeiba.com/trainer/01081/,534,+18,202105040807
7,5,6,クールマニワ,https://db.netkeiba.com/horse/2018106440,セ3,55.0,武士沢,https://db.netkeiba.com/jockey/01029/,1:39.1,アタマ,5,12.4,36.9,,美浦,高橋裕,https://db.netkeiba.com/trainer/00412/,484,+4,202105040807
8,2,2,ブライドグルーム,https://db.netkeiba.com/horse/2017105136,セ4,57.0,大野,https://db.netkeiba.com/jockey/01096/,1:39.1,クビ,10,73.1,37.7,,美浦,和田勇,https://db.netkeiba.com/trainer/01165/,434,0,202105040807
9,7,10,セイウンロミオ,https://db.netkeiba.com/horse/2018103194,牡3,55.0,三浦,https://db.netkeiba.com/jockey/01122/,1:39.3,3/4,7,27.3,37.4,,美浦,田村,https://db.netkeiba.com/trainer/01027/,532,+10,202105040807
10,3,3,ネオヒューズ,https://db.netkeiba.com/horse/2018102453,牡3,55.0,丸山,https://db.netkeiba.com/jockey/01127/,1:39.3,クビ,6,19.5,37.8,,美浦,小西,https://db.netkeiba.com/trainer/00405/,510,0,202105040807
11,4,5,ジョイナイト,https://db.netkeiba.com/horse/2016103101,牡5,57.0,吉田豊,https://db.netkeiba.com/jockey/00733/,1:39.8,3,12,319.0,38.0,,美浦,武市,https://db.netkeiba.com/trainer/01089/,526,0,202105040807
12,7,11,ギベルティ,https://db.netkeiba.com/horse/2017106586,牡4,54.0,▲永野,https://db.netkeiba.com/jockey/01188/,1:40.5,4,11,112.8,38.8,,美浦,小島,https://db.netkeiba.com/trainer/01068/,524,0,202105040807
1,4,4,ワイドエンペラー,https://db.netkeiba.com/horse/2018101660,牡3,54.0,ルメー,https://db.netkeiba.com/jockey/05339/,2:25.7,,2,2.3,33.9,,栗東,藤岡,https://db.netkeiba.com/trainer/01062/,488,0,202105040808
2,5,5,カーディナル,https://db.netkeiba.com/horse/2018104955,牡3,54.0,川田,https://db.netkeiba.com/jockey/01088/,2:25.8,1,1,2.1,34.7,,美浦,林,https://db.netkeiba.com/trainer/01163/,500,+10,202105040808
